objid,ra,dec,method_a_score,method_a_is_anomaly,method_b_score,method_b_is_anomaly,method_a_score_norm,method_b_score_norm,combined_score,both_flagged,only_a_flagged,only_b_flagged
12376400000000001851,-8.480191295780951,5.0616554383602885,-0.1480653825777961,True,0.01449586996611596,False,0.12504381780401788,0.4303534766554234,0.27769864722972065,False,True,False
12376400000000005338,170.67539795081063,35.16144274241601,-0.09151779676124738,True,-0.022994912861921013,True,0.2448704995498616,0.3285202521430209,0.2866953758464412,True,False,False
12376400000000006299,0.7457766538056418,5.587082026087519,-0.13280510762487363,True,0.009860676980335215,False,0.15738097391303735,0.41776327148034414,0.28757212269669075,False,True,False
12376400000000004428,154.71652336731665,9.984518480680112,-0.12973380706772075,True,0.013321642040323711,False,0.16388918728932067,0.42716401495374584,0.2955266011215333,False,True,False
12376400000000002473,127.26704092352256,30.3933424480054,-0.015233692249016273,True,-0.07407927398813363,True,0.4065196837132412,0.18976387462219874,0.29814177916772,True,False,False
12376400000000002376,47.46902776924018,-13.364648428861331,-0.12830798552741274,True,0.016222581372859257,False,0.16691056232186638,0.4350436051906835,0.30097708375627497,False,True,False
12376400000000001091,118.11763466337835,19.24140284117649,-0.12075950454142004,True,0.01706577239548346,False,0.18290610688335313,0.4373338977435912,0.31012000231347214,False,True,False
12376400000000003514,189.7064637279347,48.00757729775072,-0.09354854025107906,True,8.019502302780701e-06,False,0.24056726979478527,0.39100128345767865,0.315784276626232,False,True,False
12376400000000000250,77.32056343549964,-2.7336359253098266,0.003541117326653409,False,-0.07459240255109167,True,0.44630428458304894,0.18837010441486243,0.3173371944989557,False,False,True
12376400000000005651,-8.184028995454582,-2.822146583976542,-0.17428626930521962,True,0.0674056876848832,False,0.06948067034845849,0.5740681963874475,0.321774433367953,False,True,False
12376400000000003318,251.38136217661275,32.86629978076387,0.0613619029178637,False,-0.11209387647103508,True,0.5688289295044063,0.08650784054184205,0.3276683850231242,False,False,True
12376400000000003795,3.470420637235428,-9.812781583665435,-0.027906816726374295,True,-0.04094184875725948,True,0.379664806859605,0.27977242095681915,0.3297186139082121,True,False,False
12376400000000003172,136.02190411764064,-6.297862091739354,-0.06867589914779304,True,-0.0072622034820819525,True,0.29327342880449186,0.3712537563702896,0.33226359258739074,True,False,False
12376400000000002785,120.33403970165372,20.444313644995383,-0.07277222918872173,True,-0.00018723446818280642,True,0.2845931354011145,0.3904709306639107,0.3375320330325126,True,False,False
12376400000000000608,255.6968847259849,-1.374775922192569,0.11442375447109898,False,-0.14394248657059694,True,0.6812691956466611,0.0,0.34063459782333055,False,False,True
12376400000000004677,214.7336251077281,15.198223580402145,-0.11002564892972855,True,0.03149680760234608,False,0.205651592507809,0.47653176818837256,0.3410916803480908,False,True,False
12376400000000006606,241.74184643908927,48.91864022558229,-0.04452318817474754,True,-0.01875866906674839,True,0.3444540259825149,0.34002682343713847,0.3422404247098267,True,False,False
12376400000000004505,125.6244197279799,28.27021069827928,0.0730196406508623,False,-0.10416485363386041,True,0.5935321596960609,0.10804481314776329,0.35078848642191207,False,False,True
12376400000000002124,160.5682008589778,-12.933569366738729,-0.0861856982485425,True,0.022833355011867784,False,0.25616943764409217,0.45299992259460786,0.35458468011935,False,True,False
12376400000000003173,196.06326376209023,14.944658636937325,-0.12126351812790381,True,0.052498920498787904,False,0.181838081171007,0.5335781330943296,0.35770810713266826,False,True,False
12376400000000006180,152.18095527297254,11.803050198013242,-0.02318107995931995,True,-0.02205281701321593,True,0.3896788392435434,0.33107919199000757,0.3603790156167755,True,False,False
12376400000000005429,189.0553138721756,14.261595851162772,-0.14086400675026567,True,0.07014445219828802,False,0.14030383212571096,0.5815072840922683,0.3609055581089896,False,True,False
12376400000000003031,313.61394659755524,9.432923770990362,-0.07176715408392498,True,0.016393123611716298,False,0.2867229312708067,0.435506835477926,0.36111488337436637,False,True,False
12376400000000002006,249.49397806353,33.231353291006194,-0.11640532989832897,True,0.05242503478736338,False,0.19213278370234485,0.5333774432267889,0.3627551134645669,False,True,False
12376400000000003427,8.981096611732802,2.0342967285660496,-0.032253933124547385,True,-0.011436820372147438,True,0.370453086754596,0.3599145773254234,0.3651838320400097,True,False,False
12376400000000001340,146.33224659081364,9.893889095960803,-0.19898986742224922,True,0.11999969406148198,False,0.017132720443933335,0.7169251029482152,0.36702891169607427,False,True,False
12376400000000005525,210.6870265925364,33.29724141405016,-0.028988593115515715,True,-0.011988009011532519,True,0.37737247778436656,0.35841742756675765,0.3678949526755621,True,False,False
12376400000000003488,40.959506889190806,-11.826031902499782,-0.004247333791243535,True,-0.029981698526807987,True,0.4298002333504289,0.30954260325006705,0.36967141830024797,True,False,False
12376400000000004487,314.602359882505,-2.28446430157571,0.06425390176386969,False,-0.07983782144691276,True,0.5749571951116057,0.17412239124947385,0.37453979318053976,False,False,True
12376400000000003505,110.97458997270306,37.373717677389465,0.07741484328110038,False,-0.08955534144904975,True,0.6028457765229689,0.14772746637899756,0.37528662145098324,False,False,True
12376400000000006528,59.90346615767805,0.272430998965989,-0.04970813038677979,True,0.011674050231002764,False,0.3334669181981547,0.42268879267330034,0.37807785543572753,False,True,False
12376400000000004980,142.0229502361041,5.407718731363374,-0.06749126320475696,True,0.02602260787712396,False,0.2957837215443338,0.4616626358952109,0.37872317871977235,False,True,False
12376400000000003517,197.1859063113667,8.323620495527676,-0.00040380763196912195,True,-0.02364885737728739,True,0.4379448248341986,0.3267439947904495,0.3823444098123241,True,False,False
12376400000000001754,187.0377212830859,54.24930308911616,-0.10974986228207395,True,0.06348540637160971,False,0.20623599586263072,0.5634198487933875,0.3848279223280091,False,True,False
12376400000000003431,293.8830141726602,13.052236250114229,-0.11546466489936225,True,0.06817234352849427,False,0.1941260918839941,0.5761506025352275,0.3851383472096108,False,True,False
12376400000000001598,244.0790358873064,46.70309896596636,0.06627642722390503,False,-0.07230418252300874,True,0.5792430105203972,0.19458541405303,0.3869142122867136,False,False,True
12376400000000005673,122.94917648562884,20.2710882325334,-0.06645306050131128,True,0.03207515874471234,False,0.2979837161707543,0.47810269728840576,0.38804320672958004,False,True,False
12376400000000001866,182.45729673033864,40.99228292892135,-0.06247313762726192,True,0.029971374347159796,False,0.3064173379552258,0.472388355449658,0.3894028467024419,False,True,False
12376400000000002626,186.90888856239016,51.747899411978565,-0.12655607278234604,True,0.08076093393923095,False,0.17062293815397767,0.6103439870657994,0.39048346260988853,False,True,False
12376400000000002180,151.35648376489095,0.1325096468456905,0.007239027224681505,False,-0.01986210916977793,True,0.45414030916442266,0.3370296370550029,0.39558497310971275,False,False,True
12376400000000001340,146.33224659081364,9.893889095960803,-0.005641407689758182,True,-0.007279740821017233,True,0.42684613288874984,0.37120612109467166,0.39902612699171075,True,False,False
12376400000000003171,-1.2926089306830395,-4.070842588632486,-0.07254775643740052,True,0.045750097985112315,False,0.28506880247946587,0.5152468445378385,0.4001578235086522,False,True,False
12376400000000003713,117.37432719018835,26.24486467882793,0.004637899701394721,False,-0.01241794950069619,True,0.44862841196470127,0.35724961449225356,0.4029390132284774,False,False,True
12376400000000000518,5.512226753874656,-3.646162877822519,0.14115734883425757,False,-0.11711702298238835,True,0.7379187918658371,0.07286386813412818,0.4053913299999826,False,False,True
12376400000000003934,253.6577120339444,45.6915337976601,0.05578826407453508,False,-0.05021808596818511,True,0.5570181574227739,0.2545761173516551,0.4057971373872145,False,False,True
12376400000000001955,-7.318970529655293,4.458165948991482,-0.024325338777859806,True,0.013848982486375783,False,0.3872541073066421,0.4285963877661143,0.4079252475363782,False,True,False
12376400000000001861,195.543510131588,23.7192965870506,0.07119110486636482,False,-0.0606536529944135,True,0.5896574164626239,0.2262308185946117,0.4079441175286178,False,False,True
12376400000000001443,-4.678139303323203,-5.583232353644647,-0.09916141660620681,True,0.07285341923359734,False,0.2286733517968248,0.588865435282887,0.4087693935398559,False,True,False
12376400000000004385,123.3876628025727,36.35400499928676,0.10675934477965615,False,-0.08772827626581747,True,0.6650279933458989,0.15269017787681527,0.4088590856113571,False,False,True
12376400000000006732,162.42231692051746,8.752499643882082,-0.1329160880637964,True,0.0997523245418464,False,0.15714580175594553,0.6619287873061558,0.40953729453105064,False,True,False
12376400000000001340,146.33224659081364,9.893889095960803,-0.005641407689758182,True,0.003582143528389037,False,0.42684613288874984,0.4007093916093022,0.413777762249026,False,True,False
12376400000000005097,125.93895993249129,34.62744187924736,-0.03209874432452875,True,0.024471408387509275,False,0.3707819382640252,0.4574492363880839,0.4141155873260546,False,True,False
12376400000000002699,-4.376891756152894,-6.98064394801577,-0.0024938943188971274,True,0.0015301233473778986,False,0.4335158443810233,0.39513565278513935,0.41432574858308135,False,True,False
12376400000000005303,301.1721456317785,15.02864085778242,-0.07722260535320491,True,0.061138112688174984,False,0.2751626035647801,0.5570440820947259,0.41610334282975303,False,True,False
12376400000000005063,308.4210124242246,0.7474303676527825,-0.00947655691508742,True,0.008925095709638287,False,0.41871929247575285,0.41522202666223834,0.4169706595689956,False,True,False
12376400000000006568,54.5455485768322,-7.22147612066085,-0.0942578471552521,True,0.07765117122763199,False,0.23906421902012961,0.6018971865323698,0.4204807027762497,False,True,False
12376400000000004775,286.28284816212937,0.4299840512006376,0.03395967882395434,False,-0.02181205213523174,True,0.5107624791296453,0.33173316243354095,0.4212478207815932,False,False,True
12376400000000006101,192.0502796408866,31.21993092902045,-0.10020098586205406,True,0.08287017767653493,False,0.2264704613891371,0.6160731576738782,0.4212718095315076,False,True,False
12376400000000003966,243.76947582405464,37.73425117328289,-0.09528218388853305,True,0.07962459885648976,False,0.23689360696009162,0.6072574506727645,0.42207552881642807,False,True,False
12376400000000001333,204.02034390133963,31.105575834745867,-0.00435537180852652,True,0.009945485361804285,False,0.4295712963069374,0.41799362972573706,0.42378246301633726,False,True,False
12376400000000005659,2.079585907027777,-7.364674041671333,-0.08012156336452947,True,0.06959407144428104,False,0.2690195911973822,0.5800123287282478,0.424515959962815,False,True,False
12376400000000000538,281.6687402621224,52.92120414825709,-0.008794987544161637,True,0.014022971106384285,False,0.4201635662660185,0.42906897918372217,0.42461627272487035,False,True,False
12376400000000002955,9.066740020367654,-5.423299891914681,0.03863368351387231,False,-0.02272359145130398,True,0.5206668890946323,0.3292572208600818,0.42496205497735706,False,False,True
12376400000000005618,189.9382477480139,46.881542782596526,-0.08409488435303714,True,0.07744354457750158,False,0.2605999590824307,0.6013332268152717,0.4309665929488512,False,True,False
12376400000000003525,213.082159676122,17.605051735262556,0.0470079345247294,False,-0.024720464358311545,True,0.538412274618131,0.3238332741797803,0.43112277439895563,False,False,True
12376400000000000308,282.4066479659726,38.88627728597668,0.06295468109150737,False,-0.03713512781470907,True,0.5722040925736859,0.29011231356927486,0.43115820307148034,False,False,True
12376400000000001957,213.1793765627721,25.69438009738096,-0.0423377254214401,True,0.045636402989102876,False,0.34908511227959477,0.5149380238843017,0.4320115680819482,False,True,False
12376400000000001343,302.06676204619646,23.303419357830137,-0.11207740817282441,True,0.10126498266459727,False,0.20130382949916098,0.6660374999711098,0.4336706647351354,False,True,False
12376400000000003683,-5.050185485487663,8.670541600514419,0.07534459270920724,False,-0.043710756936619743,True,0.5984588296209883,0.27225145641531173,0.43535514301815004,False,False,True
12376400000000004065,112.27015755959673,36.347096676678056,0.0024940483773773225,False,0.01421920148107858,False,0.44408550201365865,0.42960198410640016,0.4368437430600294,False,False,False
12376400000000002332,153.70069773161478,10.89570315373247,-0.07067128174324722,True,0.07265837243511064,False,0.28904513025250117,0.5883356452139032,0.43869038773320224,False,True,False
12376400000000002570,173.73261463720544,39.22580566253095,0.05199769723861869,False,-0.022569112489814414,True,0.5489857889436446,0.3296768197476261,0.43933130434563533,False,False,True
12376400000000004034,187.62259220898943,53.21907648691425,0.10000486749251641,False,-0.05636830151897598,True,0.6507149755829238,0.2378707771656137,0.44429287637426873,False,False,True
12376400000000005939,-7.2513481855485455,2.7564465783437413,-0.004470338736248025,True,0.026858760559925976,False,0.42932767661459414,0.4639338107667782,0.44663074369068617,False,True,False
12376400000000003576,48.11338267169344,-9.642618279507191,0.01906922390763721,False,0.008945866747821274,False,0.47920898703014364,0.41527844537732217,0.44724371620373293,False,False,False
12376400000000006067,0.8753487291190272,8.643663509936044,0.09452237067122149,False,-0.04979656058270743,True,0.6390973372294637,0.25572107315089554,0.4474092051901796,False,False,True
12376400000000003914,170.17090472630647,51.54063280173091,0.12156282165191296,False,-0.06955659417170235,True,0.6963971753594086,0.2020484692452786,0.4492228223023436,False,False,True
12376400000000001343,302.06676204619646,23.303419357830137,-0.11207740817282441,True,0.11286669302128366,False,0.20130382949916098,0.6975503008880538,0.4494270651936074,False,True,False
12376400000000004313,121.35713821241798,29.950116480797902,0.06828508441427261,False,-0.027421560795730437,True,0.5834994384900637,0.3164965012667424,0.449997969878403,False,False,True
12376400000000002294,243.3183585852969,49.55199498908692,0.03859806529284526,False,-0.0026241453501193446,True,0.5205914126056942,0.3838517439135242,0.4522215782596092,False,False,True
12376400000000001335,79.69135193947186,-24.83125147267799,0.045429566120157916,False,-0.0071210262161297555,True,0.5350676464476931,0.3716372249226989,0.453352435685196,False,False,True
12376400000000001348,234.03588113112605,-12.70033099812728,0.045429566120157916,False,-0.0071210262161297555,True,0.5350676464476931,0.3716372249226989,0.453352435685196,False,False,True
12376400000000001340,345.3288375328358,47.8689833603792,0.04578929058982584,False,-0.007279740821017233,True,0.5358299175317838,0.37120612109467166,0.4535180193132277,False,False,True
12376400000000001354,157.58849143833032,46.59132612764064,0.04578929058982584,False,-0.007279740821017233,True,0.5358299175317838,0.37120612109467166,0.4535180193132277,False,False,True
12376400000000004185,125.50562073787964,23.292056187704688,0.07515112209946728,False,-0.029833837964861165,True,0.5980488573676069,0.30994422510657305,0.45399654123709,False,False,True
12376400000000001722,170.01366000444338,47.66540100299192,-0.08483290015825218,True,0.0952704693069158,False,0.2590360729547046,0.6497550812391418,0.45439557709692324,False,True,False
12376400000000003963,3.947704578855298,-3.17830328698983,0.14839736755767313,False,-0.08554531707903745,True,0.7532606920880527,0.15861957588347783,0.4559401339857653,False,False,True
12376400000000005822,242.8742478752613,39.490156248072296,0.021333846789516553,False,0.014320243498701202,False,0.48400781692575867,0.42987643648348034,0.45694212670461953,False,False,False
12376400000000002589,212.6259863712283,8.75279223434509,-0.005261184993786028,True,0.03586097867272764,False,0.42765184056530053,0.4883858181413745,0.4580188293533375,False,True,False
12376400000000001350,254.0927821909055,40.36766768064572,0.06337663151268935,False,-0.016863973854171266,True,0.5730982230321554,0.3451732329919865,0.4591357280120709,False,False,True
12376400000000004616,49.090010009062006,-2.126754949625376,0.07701404802328027,False,-0.027439103039023083,True,0.6019964747338552,0.3164488526698095,0.45922266370183235,False,False,True
12376400000000004676,157.61685018902358,-9.20909191139933,-0.0006864038708040976,True,0.033542569015299395,False,0.43734599167298627,0.4820885068198287,0.45971724924640744,False,True,False
12376400000000002154,173.56131547499598,36.76710896502877,0.05298169912557826,False,-0.008098498154512246,True,0.5510709297899494,0.36898219582361486,0.4600265628067821,False,False,True
12376400000000002062,259.9863190882633,31.74646312375404,0.0009422178079280252,False,0.03424440100329884,False,0.44079710861748195,0.483994837096573,0.4623959728570275,False,False,False
12376400000000004045,186.7162373081418,26.05436731065566,0.06757374642428049,False,-0.016187297379804733,True,0.581992083760243,0.34701123535252654,0.4645016595563848,False,False,True
12376400000000001340,345.3288375328358,47.8689833603792,0.04578929058982584,False,0.003582143528389037,False,0.5358299175317838,0.4007093916093022,0.468269654570543,False,False,False
12376400000000003625,117.8045333269246,33.74744228376799,0.12367176234529093,False,-0.05683895492886515,True,0.7008661082349179,0.2365923788303053,0.4687292435326116,False,False,True
12376400000000004284,156.869131733669,-1.5204629355035326,0.06064038918537862,False,-0.007448736128470079,True,0.5673000119538282,0.3707470926138762,0.4690235522838522,False,False,True
12376400000000000688,246.82308965580563,-4.086048546966733,0.06575529677221625,False,-0.010628024861059071,True,0.5781387134601271,0.362111444092465,0.47012507877629606,False,False,True
12376400000000004215,312.9589951185701,2.490080263094865,0.006361957505838789,False,0.035824022742900086,False,0.4522817620213203,0.48828543769542715,0.47028359985837376,False,False,False
12376400000000004294,250.55348018863813,46.26020532280573,0.11278468342275344,False,-0.04713666031365715,True,0.6777959360541809,0.2629459481960822,0.47037094212513153,False,False,True
12376400000000003485,207.4675442332341,18.902140907908848,0.08501792947701614,False,-0.023585535948924874,True,0.6189570317910513,0.32691598973812674,0.47293651076458904,False,False,True
12376400000000004814,241.86358985567665,48.24203830432161,0.007693616319558116,False,0.03789234130901764,False,0.4551036023273462,0.49390344652369594,0.4745035244255211,False,False,False
12376400000000003735,310.69036594338814,7.305339590654018,0.03735994463959935,False,0.015450899237326565,False,0.517967783544663,0.4329475465268686,0.4754576650357658,False,False,False
12376400000000004533,213.16031914362537,20.587834412383856,0.11850144913656113,False,-0.04728593682121873,True,0.689909999915834,0.2625404803193864,0.47622524011761025,False,False,True
12376400000000003884,157.8624896530837,14.261446122681068,0.009959842401738084,False,0.04019933595201741,False,0.4599058294709502,0.5001697521515907,0.4800377908112704,False,False,False
12376400000000000558,43.74984264920013,10.090371989066732,0.04002462960595532,False,0.017179471716225025,False,0.5236143616046414,0.43764273014405325,0.48062854587434733,False,False,False
12376400000000006513,115.04400908362928,38.535862075314334,-0.007537042161605778,True,0.05469837588292148,False,0.42282920475142066,0.5395523384067348,0.48119077157907775,False,True,False
12376400000000003466,179.82847917493277,53.80631975287445,0.04699377300082763,False,0.01320472688475094,False,0.5383822657611107,0.4268464476375083,0.4826143566993095,False,False,False
12376400000000005569,113.2907527598711,30.340231068127203,0.1273667914637442,False,-0.049013311337121945,True,0.7086960283247858,0.25784855063358036,0.4832722894791831,False,False,True
12376400000000001333,204.02034390133963,31.105575834745867,-0.00435537180852652,True,0.05393785936968842,False,0.4295712963069374,0.5374866080326137,0.48352895216977554,False,True,False
12376400000000004524,135.31714479489432,11.98725787116386,0.02652084726719306,False,0.03019023803444676,False,0.4949992862604617,0.47298283743493247,0.4839910618476971,False,False,False
12376400000000005785,113.5628519920198,26.709989968963622,-0.06139754416316612,True,0.09921974965170283,False,0.3086965651556273,0.6604821965906079,0.48458938087311765,False,True,False
12376400000000000460,315.50526081331685,45.05524650031673,0.012570342612651109,False,0.04204417824650353,False,0.4654375877848302,0.5051807501994597,0.48530916899214493,False,False,False
12376400000000001774,256.59592475701936,44.857459471487545,-0.0805480331989663,True,0.11488617358352332,False,0.268115883914616,0.7030356549399087,0.4855757694272623,False,True,False
12376400000000005809,115.8079425333534,35.42312159562688,0.14964499042638818,False,-0.06383327813074902,True,0.7559044567381185,0.21759425632652296,0.4867493565323207,False,False,True
12376400000000003220,148.57059867697865,0.3321874457442497,-0.07389520803064431,True,0.11155556874316602,False,0.28221349661803863,0.6939889985383635,0.48810124757820106,False,True,False
12376400000000002350,244.1438464444115,42.99396149268905,-0.055807866631254255,True,0.09750362953466274,False,0.32054132388416495,0.6558208363311976,0.48818108010768124,False,True,False
12376400000000001340,146.33224659081364,9.893889095960803,-0.19898986742224922,True,0.20935873689675316,False,0.017132720443933335,0.9596439470170689,0.4883883337305011,False,True,False
12376400000000000918,270.21757784022606,60.64754446514539,0.09661268290899966,False,-0.02099997823117128,True,0.6435267956342536,0.33393893403804875,0.4887328648361512,False,False,True
12376400000000003944,41.492042220429,-11.51168417358759,0.0500631097634735,False,0.016676161923065536,False,0.5448863177753127,0.4362756298783375,0.4905809738268251,False,False,False
12376400000000004637,186.7437646393812,31.69127847367461,-0.07317419669238256,True,0.1134813836062723,False,0.28374134957440217,0.6992199359189872,0.4914806427466947,False,True,False
12376400000000001776,52.64876907304395,-6.277740600898207,-0.06989634946273005,True,0.11153963182083904,False,0.2906872439238674,0.6939457103467884,0.4923164771353279,False,True,False
12376400000000004844,162.77128297477122,8.012917486571887,0.13705953471402255,False,-0.04865938761857436,True,0.7292353536368026,0.2588098854143566,0.4940226195255796,False,False,True
12376400000000004476,135.9205504338843,8.98896013651752,0.09893548640727035,False,-0.01812404827106906,True,0.6484489126711928,0.3417505933104718,0.4950997529908323,False,False,True
12376400000000004475,0.1438484414303289,1.2279896415069906,-0.002160870326228803,True,0.061455634518060076,False,0.434221536045963,0.5579065413274015,0.49606403868668225,False,True,False
12376400000000003778,187.43362306993336,38.5324185163831,0.054266295807658294,False,0.01967861424202133,False,0.5537930434853908,0.4444309517473532,0.49911199761637204,False,False,False
12376400000000004543,310.49235639697923,7.908040697200477,0.09960551837053716,False,-0.013681349328820258,True,0.6498687382156888,0.3538179422613372,0.501843340238513,False,False,True
12376400000000000928,211.19577332129444,40.31154850227861,0.10023427485154845,False,-0.013244828255395524,True,0.6512010992998596,0.35500362965224475,0.5031023644760522,False,False,True
12376400000000000010,277.67543157602853,-27.92480506405985,0.12103705501645623,False,-0.02813572944446796,True,0.6952830540332773,0.3145566619019527,0.504919857967615,False,False,True
12376400000000004905,121.54627955812217,32.25735611185817,-0.002517365974057384,True,0.06864840249307019,False,0.43346610696938453,0.5774436835477837,0.5054548952585841,False,True,False
12376400000000006417,112.64571124634156,26.881703882281307,0.0603113998128707,False,0.01975206850190514,False,0.5666028698164934,0.44463046969747044,0.5056166697569819,False,False,False
12376400000000003755,5.557837550325429,1.2486651495094223,0.07917245942960749,False,0.005072373214534798,False,0.6065702381037298,0.4047571836999715,0.5056637109018507,False,False,False
12376400000000004754,170.88158830451144,39.28514211632163,0.1474538776742887,False,-0.047796981162613994,True,0.7512613978590559,0.26115237131692043,0.5062068845879881,False,False,True
12376400000000003745,116.51482408720112,39.55253478817862,0.0022824091937005964,False,0.0654982577985877,False,0.4436370297978923,0.5688871966536266,0.5062621132257594,False,False,False
12376400000000000138,269.76321407472795,40.52301115139144,0.015764801673433082,False,0.05517942324871117,False,0.4722067791428532,0.5408589690158168,0.506532874079335,False,False,False
12376400000000002389,214.18190583707167,31.53320881937296,0.13491552999407214,False,-0.03723997791127198,True,0.7246921186334101,0.28982751761096126,0.5072598181221857,False,False,True
12376400000000002323,-7.906453722589594,7.919269869513261,0.047483066187849365,False,0.03138172123474525,False,0.5394190983359243,0.47621916826310645,0.5078191332995153,False,False,False
12376400000000002994,172.17025161588944,40.394291428806696,-0.008508221435892582,True,0.07526501736488778,False,0.420771235553661,0.5954158670267058,0.5080935512901834,False,True,False
12376400000000004674,182.21279592272936,54.76777542370571,0.08970345878015173,False,-0.00014918050135293015,True,0.6288858628898556,0.3905742936202285,0.509730078255042,False,False,True
12376400000000000248,249.1151827839816,18.50350058118276,0.05271097036825567,False,0.02986591635356972,False,0.5504972443147041,0.47210190830911297,0.5112995763119086,False,False,False
12376400000000004425,124.4258263199974,30.15064370618376,0.10309155793199232,False,-0.008561804751989754,True,0.6572558007587136,0.3677237530491492,0.5124897769039314,False,False,True
12376400000000004684,138.353173598164,9.977543774586358,0.06830317517914974,False,0.01941424694335403,False,0.5835377735718212,0.44371287193017767,0.5136253227509995,False,False,False
12376400000000000448,207.5602303613297,51.34523085438002,0.04739286154421729,False,0.03617332667505058,False,0.5392279509514972,0.48923422411871686,0.514231087535107,False,False,False
12376400000000001138,59.10654549913619,-28.20792262077072,0.10633027096159553,False,-0.009617584863797046,True,0.6641187681137374,0.3648560217015659,0.5144873949076516,False,False,True
12376400000000004654,259.176286342339,39.99330792707529,0.03782321906708741,False,0.04491492696120836,False,0.5189494812879352,0.5129783360680751,0.5159639086780051,False,False,False
12376400000000002677,196.54220435027867,29.8188059252155,-0.030851951483284457,True,0.09958720820632777,False,0.3734239440514245,0.6614802949675813,0.5174521195095029,False,True,False
12376400000000002734,243.57763337604223,47.14215686445816,0.19274835835465765,False,-0.0747300266415033,True,0.8472422826829925,0.18799628706990368,0.517619284876448,False,False,True
12376400000000004763,-3.830104475762976,-9.790621003601078,0.1310544574208548,False,-0.026581404716172208,True,0.7165103455701095,0.3187785502457552,0.5176444479079323,False,False,True
12376400000000001475,-0.2276670508518243,-5.393637422929687,0.0344964046658619,False,0.04875677676375967,False,0.511899823469184,0.5234136464023678,0.5176567349357759,False,False,False
12376400000000004514,183.8883194489637,50.415961179686605,0.0656756750194879,False,0.02504060169283695,False,0.5779699916608415,0.4589952907854608,0.5184826412231511,False,False,False
12376400000000000858,184.1855638950896,14.149023907009742,0.1009102423290808,False,-0.0020414367689886026,True,0.652633502445479,0.38543450877708463,0.5190340056112819,False,False,True
12376400000000006153,125.79391996630852,30.09802204676756,-0.08736996952278353,True,0.1461512193207256,False,0.25365991765256507,0.787958406127864,0.5208091618902145,False,True,False
12376400000000001347,9.334189535216437,-8.719703431133789,0.08731447164882322,False,0.009945485361804285,False,0.6238234999870552,0.41799362972573706,0.5209085648563961,False,False,False
12376400000000003605,185.86143310443484,23.925377597556395,0.09606328617948617,False,0.005368790424339243,False,0.6423626011578848,0.4055623181356489,0.5239624596467669,False,False,False
